ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0042887	amide transmembrane transporter activity	9/2063	48/28407	0.00698852235914519	0.0368715704559425	0.0253311050979256	Abcg2/Slc15a4/Slc1a3/Tap1/Slc5a6/Slc17a8/Tap2/Slc1a2/Slc1a1	9
GO:0090482	vitamin transmembrane transporter activity	7/2063	32/28407	0.0070807201388918	0.0370658397756559	0.0254645698919149	Abcg2/Slc2a1/Slc5a6/Slc2a2/Slc23a1/Slc44a4/Slc52a3	7
GO:0004175	endopeptidase activity	46/2063	436/28407	0.0070889213293064	0.0370658397756559	0.0254645698919149	Casp4/Mmp28/Immp2l/Ctsh/Sppl2a/Mmp15/Pcsk6/Prss32/Prss23/Ide/Capn5/Pcsk4/Bace2/Pcsk9/Prss30/Psen1/Thop1/Espl1/Mmp7/Adam17/Cflar/C2/Adam10/Gzmm/Capn10/Ctse/Usp12/Capn8/Mep1a/Hgf/Capn1/Ctsl/Mbtps1/Ctss/Casp1/Ctsd/Bmp1/Mep1b/Usp33/Capns1/Tpp1/Ncstn/Spg7/Cd46/Atg4c/Pcsk1	46
GO:0038187	pattern recognition receptor activity	8/2063	40/28407	0.00722602086796099	0.0376140193394755	0.025841174250556	Nlrp6/Cd14/Tlr3/Pglyrp1/Aim2/Trim30a/Tlr2/Rigi	8
GO:0008234	cysteine-type peptidase activity	22/2063	173/28407	0.00732882716534182	0.0379796109990603	0.0260923390541526	Usp2/Casp4/Pgpep1/Ctsh/Capn5/Zc3h12a/Espl1/Usp36/Cflar/Capn10/Usp12/Capn8/Vcpip1/Capn1/Ctsl/Ufsp1/Ctss/Casp1/Usp33/Capns1/Mindy2/Atg4c	22
GO:0005520	insulin-like growth factor binding	5/2063	18/28407	0.00774065739231892	0.039697008636846	0.0272722068905298	Igfbp4/Insr/Igfbp5/Igf1r/Igf2r	5
GO:0050811	GABA receptor binding	5/2063	18/28407	0.00774065739231892	0.039697008636846	0.0272722068905298	Jakmip1/Maf1/Plcl1/Gabarapl1/Clptm1	5
GO:0008483	transaminase activity	6/2063	25/28407	0.00776236532521517	0.039697008636846	0.0272722068905298	Got1/Psat1/Phykpl/Abat/Gfpt1/Kyat3	6
GO:0008106	alcohol dehydrogenase (NADP+) activity	7/2063	33/28407	0.00843495040880292	0.0425764163491957	0.0292503862433312	Akr1c19/Akr1c13/Akr1c14/Adh4/Akr1c12/Dhrs3/Akr1a1	7
GO:0008143	poly(A) binding	7/2063	33/28407	0.00843495040880292	0.0425764163491957	0.0292503862433312	Larp4/Pabpc4/Rbms1/Hnrnpdl/Hnrnpu/Syncrip/Eif4a3	7
GO:0008376	acetylgalactosaminyltransferase activity	7/2063	33/28407	0.00843495040880292	0.0425764163491957	0.0292503862433312	Galnt7/B4galnt4/B4galnt1/B4galnt3/B4galnt2/Gbgt1/Galnt10	7
GO:0005522	profilin binding	4/2063	12/28407	0.00855277046475844	0.0426176511192664	0.029278714906348	Diaph1/Evl/Cttn/Dbn1	4
GO:0008504	monoamine transmembrane transporter activity	4/2063	12/28407	0.00855277046475844	0.0426176511192664	0.029278714906348	Slc18b1/Slc18a2/Slc29a3/Slc18a1	4
GO:0035325	Toll-like receptor binding	4/2063	12/28407	0.00855277046475844	0.0426176511192664	0.029278714906348	Ceacam1/Syk/Tlr2/Unc93b1	4
GO:0048027	mRNA 5'-UTR binding	6/2063	26/28407	0.00948259523893332	0.0467298659708116	0.0321038440045027	Gnl3/Rsl1d1/Ncl/Rpl26/Syncrip/Rps7	6
GO:0032934	sterol binding	10/2063	59/28407	0.00948405771722176	0.0467298659708116	0.0321038440045027	Insig1/Erlin2/Nfe2l1/Npc1/Prom1/Rorc/Scarb2/Insig2/Gpr155/Npc1l1	10
GO:0016597	amino acid binding	11/2063	68/28407	0.00949826606782362	0.0467298659708116	0.0321038440045027	Nos2/Slc1a3/Mat2a/Cad/Aars1/Sesn1/Glud1/Sesn3/Ddah2/Gfpt1/Slc1a1	11
GO:0044390	ubiquitin-like protein conjugating enzyme binding	8/2063	42/28407	0.00975266893558951	0.0476444131024385	0.032732146222764	Rnf125/Siah2/Rnf180/Tcerg1/Marchf6/Ppara/Rnf144b/Rnf217	8
GO:0005324	long-chain fatty acid transporter activity	5/2063	19/28407	0.00988694192037097	0.0476444131024385	0.032732146222764	Slc2a1/Slc27a4/Mfsd2a/Slc27a2/Abcd3	5
GO:0015174	basic amino acid transmembrane transporter activity	5/2063	19/28407	0.00988694192037097	0.0476444131024385	0.032732146222764	Slc15a4/Slc7a2/Slc66a1/Slc7a1/Slc38a4	5
GO:0071617	lysophospholipid acyltransferase activity	5/2063	19/28407	0.00988694192037097	0.0476444131024385	0.032732146222764	Abhd4/Lclat1/Agpat2/Lpcat3/Mboat7	5
GO:0004857	enzyme inhibitor activity	43/2063	410/28407	0.00991638672633221	0.0476444131024385	0.032732146222764	Itih5/Aplp2/Cast/Naip1/Deptor/Angptl4/Ppp1r14d/Ppp1r10/Lrp6/Nolc1/Wdtc1/Dtx3l/Ambp/Cdkn2b/App/Wfikkn2/Serpinb1a/Spred1/Crim1/Rps15/Pinx1/Tmbim6/Rpl11/Serpina1b/Slit2/Ppp1r14c/Scg5/Rpl23/R3hdml/Parp9/Phactr4/Rps7/Pttg1/Rps20/Mgat5/Trib3/Abce1/Ppp1r16a/Uri1/Nck1/Serpine1/Qars1/Serpinf2	43
GO:0051019	mitogen-activated protein kinase binding	7/2063	34/28407	0.00997018593224271	0.0476444131024385	0.032732146222764	Nbr1/Dusp2/Sirt1/Tnip1/Atf7/Prmt1/Map3k1	7
GO:0098632	cell-cell adhesion mediator activity	7/2063	34/28407	0.00997018593224271	0.0476444131024385	0.032732146222764	Igsf9/Nexn/Cd47/Cxadr/Cd200l2/Cd200l1/Esam	7
GO:0042605	peptide antigen binding	12/2063	78/28407	0.0102910870665859	0.0489771735495475	0.0336477648020273	H2-Eb1/H2-Ab1/H2-Aa/B2m/H2-DMb1/H2-T23/Tap1/H2-DMa/Maml1/Tap2/H2-T3/H2-D1	12
